event_id,count,positive,acc,f1,recall,fpr,tp,fp,fn,tn,auroc,mean_prob1,event_time_min,latitude_mean,longitude_mean
tan20260218t160808c82s4001|2026-02-18T16:08:08Z,32,16,0.9375,0.9411764705882353,1.0,0.125,16,2,0,14,0.9453125,0.5949956250000001,2026-02-18 16:08:08+00:00,-35.32809711225182,-71.64749816963415
tan20260219t103156c69s4001|2026-02-19T10:31:56Z,32,16,0.9375,0.9411764705882353,1.0,0.125,16,2,0,14,1.0,0.5826953125,2026-02-19 10:31:56+00:00,28.05132972813945,19.91294817289364
tan20260220t112441c43s4001|2026-02-20T11:24:41Z,32,16,0.84375,0.8648648648648649,1.0,0.3125,16,5,0,11,0.9921875,0.6980593749999999,2026-02-20 11:24:41+00:00,31.17984395996156,8.105982100004098
tan20260220t112550c84s4001|2026-02-20T11:25:50Z,32,16,0.9375,0.9411764705882353,1.0,0.125,16,2,0,14,0.98046875,0.470523125,2026-02-20 11:25:50+00:00,28.618722558116065,7.708324931245528
tan20260221t183420c26s4001|2026-02-21T18:34:20Z,128,64,0.8984375,0.9078014184397163,1.0,0.203125,64,13,0,51,0.987548828125,0.6066598437499999,2026-02-21 18:34:20+00:00,20.54532316916959,-103.15946082515319
tan20260222t070009c76s4001|2026-02-22T07:00:09Z,125,48,0.68,0.5,0.4166666666666667,0.15584415584415584,20,12,28,65,0.8298160173160174,0.38545655999999995,2026-02-22 07:00:09+00:00,23.544976005402937,72.28911619828686
tan20260222t070112c80s4001|2026-02-22T07:01:12Z,32,16,0.84375,0.8648648648648649,1.0,0.3125,16,5,0,11,0.9609375,0.6645959375,2026-02-22 07:01:12+00:00,23.41485101075056,72.35751308542635
tan20260222t083300c51s4001|2026-02-22T08:33:00Z,128,64,0.7421875,0.7950310559006211,1.0,0.515625,64,33,0,31,0.8270263671875,0.629152421875,2026-02-22 08:33:00+00:00,28.98732676130641,48.0522547705819
tan20260225t033931c28s4001|2026-02-25T03:39:31Z,64,32,0.84375,0.8529411764705882,0.90625,0.21875,29,7,3,25,0.919921875,0.53787334375,2026-02-25 03:39:31+00:00,-20.70678001550283,116.11353106227736
tan20260225t062720c28s4001|2026-02-25T06:27:20Z,256,128,0.54296875,0.4608294930875576,0.390625,0.3046875,50,39,78,89,0.65380859375,0.46105058593750003,2026-02-25 06:27:20+00:00,54.54624560526657,86.29770338539339
tan20260226t055441c49s4001|2026-02-26T05:54:41Z,32,16,0.9375,0.9411764705882353,1.0,0.125,16,2,0,14,0.9296875,0.492340625,2026-02-26 05:54:41+00:00,23.7209863591696,90.4484551095386
tan20260228t183401c34s4001|2026-02-28T18:34:01Z,32,16,0.875,0.8888888888888888,1.0,0.25,16,4,0,12,1.0,0.5746221874999999,2026-02-28 18:34:01+00:00,31.789617397701534,-101.76128974810118
tan20260301t083450c18s4001|2026-03-01T08:34:50Z,32,16,0.5625,0.5882352941176471,0.625,0.5,10,8,6,8,0.4921875,0.533628125,2026-03-01 08:34:50+00:00,29.15981042964048,47.91527156399869
tan20260304t185916c33s4001|2026-03-04T18:59:16Z,64,32,0.59375,0.7111111111111111,1.0,0.8125,32,26,0,6,0.65283203125,0.735615625,2026-03-04 18:59:16+00:00,40.020564594223316,-105.02209934384703
tan20260304t190048c53s4001|2026-03-04T19:00:48Z,114,32,0.6578947368421053,0.4657534246575342,0.53125,0.2926829268292683,17,24,15,58,0.7461890243902439,0.44561719298245617,2026-03-04 19:00:48+00:00,36.81841188800357,-107.50879908283152
tan20260310t085101c50s4001|2026-03-10T08:51:01Z,32,16,0.6875,0.7619047619047619,1.0,0.625,16,10,0,6,0.95703125,0.68765,2026-03-10 08:51:01+00:00,28.853366842657948,47.9484645118867
tan20260319t182325c72s4001|2026-03-19T18:23:25Z,7,0,1.0,0.0,0.0,0.0,0,0,0,7,,0.2322185714285714,2026-03-19 18:23:25+00:00,41.59656797607298,-93.33561157629516
tan20260320t065603c08s4001|2026-03-20T06:56:03Z,39,16,0.6410256410256411,0.6956521739130435,1.0,0.6086956521739131,16,14,0,9,0.9673913043478262,0.6860358974358974,2026-03-20 06:56:03+00:00,19.088747235547217,73.10039831354996
tan20260320t191606c48s4001|2026-03-20T19:16:06Z,32,16,0.8125,0.8333333333333334,0.9375,0.3125,15,5,1,11,0.96484375,0.53658125,2026-03-20 19:16:06+00:00,43.18944376737144,-105.5830916702035
tan20260322t150735c44s4001|2026-03-22T15:07:35Z,32,16,0.84375,0.8387096774193549,0.8125,0.125,13,2,3,14,0.953125,0.471109375,2026-03-22 15:07:35+00:00,-22.33573916070388,-54.783082566366446
tan20260323t050100c36s4001|2026-03-23T05:01:00Z,64,32,0.96875,0.9696969696969697,1.0,0.0625,32,2,0,30,0.9970703125,0.48147203125,2026-03-23 05:01:00+00:00,5.415052332014859,100.62254841923766
tan20260323t172148c56s4001|2026-03-23T17:21:48Z,96,48,0.8958333333333334,0.8888888888888888,0.8333333333333334,0.041666666666666664,40,2,8,46,0.98046875,0.38326750000000004,2026-03-23 17:21:48+00:00,25.646968340350824,-80.34683899670149
tan20260323t185403c58s4001|2026-03-23T18:54:03Z,160,80,0.725,0.725,0.725,0.275,58,22,22,58,0.8025,0.5385991875,2026-03-23 18:54:03+00:00,31.790135033218597,-103.46255157106589
tan20260324t115823c02s4001|2026-03-24T11:58:23Z,16,0,0.875,0.0,0.0,0.125,0,2,0,14,,0.235221875,2026-03-24 11:58:23+00:00,41.07901907502185,0.6906039207718777
tan20260325t125909c65s4001|2026-03-25T12:59:09Z,16,0,1.0,0.0,0.0,0.0,0,0,0,16,,0.12324062499999999,2026-03-25 12:59:09+00:00,13.722845889750246,-17.53149713421422
tan20260326t182922c02s4001|2026-03-26T18:29:22Z,8,0,1.0,0.0,0.0,0.0,0,0,0,8,,0.19258,2026-03-26 18:29:22+00:00,27.874375955221,-99.7124992358864
tan20260327t065818c29s4001|2026-03-27T06:58:18Z,64,32,0.703125,0.7710843373493976,1.0,0.59375,32,19,0,13,0.7822265625,0.6867796875000001,2026-03-27 06:58:18+00:00,19.21331095156603,73.14592104580791
tan20260329t150809c78s4001|2026-03-29T15:08:09Z,32,16,0.9375,0.9411764705882353,1.0,0.125,16,2,0,14,0.9921875,0.58624,2026-03-29 15:08:09+00:00,-15.594352408187476,-55.94769419866213
tan20260330t062414c53s4001|2026-03-30T06:24:14Z,32,0,0.71875,0.0,0.0,0.28125,0,9,0,23,,0.41794687500000005,2026-03-30 06:24:14+00:00,53.433393848205256,87.41225391217287
tan20260330t160612c19s4001|2026-03-30T16:06:12Z,32,16,0.875,0.8888888888888888,1.0,0.25,16,4,0,12,0.99609375,0.617,2026-03-30 16:06:12+00:00,-33.52309253630287,-70.87143748630615
tan20260402t153635c49s4001|2026-04-02T15:36:35Z,32,16,1.0,1.0,1.0,0.0,16,0,0,16,1.0,0.5684046875,2026-04-02 15:36:35+00:00,-17.95326091465938,-63.03616029631453
tan20260403t082652c86s4001|2026-04-03T08:26:52Z,16,0,0.9375,0.0,0.0,0.0625,0,1,0,15,,0.13023687499999997,2026-04-03 08:26:52+00:00,45.9095120934482,53.47046831201314
tan20260407t085555c64s4001|2026-04-07T08:55:55Z,32,16,0.90625,0.9142857142857143,1.0,0.1875,16,3,0,13,0.98828125,0.528000625,2026-04-07 08:55:55+00:00,35.30588186402336,44.37388264346001
tan20260408t063727c98s4001|2026-04-08T06:37:27Z,15,0,0.9333333333333333,0.0,0.0,0.06666666666666667,0,1,0,14,,0.33984666666666663,2026-04-08 06:37:27+00:00,53.82640716922951,88.08841726445618
tan20260408t095123c44s4001|2026-04-08T09:51:23Z,16,0,0.375,0.0,0.0,0.625,0,10,0,6,,0.58985,2026-04-08 09:51:23+00:00,29.883244107082703,31.16720034886154
tan20260414t025506c42s4001|2026-04-14T02:55:06Z,32,16,0.875,0.8888888888888888,1.0,0.25,16,4,0,12,0.96484375,0.5994875,2026-04-14 02:55:06+00:00,-12.385245643881476,130.9248577981566
tan20260414t194855c29s4001|2026-04-14T19:48:55Z,66,32,0.9090909090909091,0.9,0.84375,0.029411764705882353,27,1,5,33,0.9935661764705882,0.4480584848484849,2026-04-14 19:48:55+00:00,33.721711625833336,-117.69091466584729
tan20260503t175708c61s4001|2026-05-03T17:57:08Z,32,16,0.9375,0.9411764705882353,1.0,0.125,16,2,0,14,0.9921875,0.511648125,2026-05-03 17:57:08+00:00,30.14403452454012,-90.85958226231874
tan20260504t044814c22s4001|2026-05-04T04:48:14Z,64,32,0.84375,0.8648648648648649,1.0,0.3125,32,10,0,22,0.9501953125,0.6197078125000001,2026-05-04 04:48:14+00:00,37.76175475648077,111.0386641201616
tan20260520t185445c11s4001|2026-05-20T18:54:45Z,64,32,0.875,0.8823529411764706,0.9375,0.1875,30,6,2,26,0.978515625,0.5424596875000001,2026-05-20 18:54:45+00:00,20.342209588854196,-103.16466675732963
tan20260521t084821c39s4001|2026-05-21T08:48:21Z,3,0,1.0,0.0,0.0,0.0,0,0,0,3,,0.03494333333333333,2026-05-21 08:48:21+00:00,45.90936200159928,53.47041693143086
tan20260523t195318c69s4001|2026-05-23T19:53:18Z,32,16,0.875,0.8666666666666667,0.8125,0.0625,13,1,3,15,0.9375,0.4004228125,2026-05-23 19:53:18+00:00,43.711982981853055,-116.284929723594
