event_id,rows,errors,positive,event_f1,full_f1_without_event,f1_gain_if_excluded,event_time,latitude,longitude
tan20251107t092600c95s4001|2025-11-07T09:26:00Z,32,2,16,0.9411764705882353,0.7308580223162755,-0.000685601844798378,2025-11-07 09:26:00+00:00,30.281578209376,31.35803571310228
tan20251124t152954c49s4001|2025-11-24T15:29:54Z,32,2,16,0.9411764705882353,0.7308580223162755,-0.000685601844798378,2025-11-24 15:29:54+00:00,-24.296427472600385,-65.15786246995118
tan20260218t160808c82s4001|2026-02-18T16:08:08Z,32,2,16,0.9411764705882353,0.7308580223162755,-0.000685601844798378,2026-02-18 16:08:08+00:00,-35.32809711225182,-71.64749816963415
tan20260219t103156c69s4001|2026-02-19T10:31:56Z,32,2,16,0.9411764705882353,0.7308580223162755,-0.000685601844798378,2026-02-19 10:31:56+00:00,28.05132972813945,19.91294817289364
tan20260220t112550c84s4001|2026-02-20T11:25:50Z,32,2,16,0.9411764705882353,0.7308580223162755,-0.000685601844798378,2026-02-20 11:25:50+00:00,28.618722558116065,7.708324931245528
tan20260226t055441c49s4001|2026-02-26T05:54:41Z,32,2,16,0.9411764705882353,0.7308580223162755,-0.000685601844798378,2026-02-26 05:54:41+00:00,23.7209863591696,90.4484551095386
tan20260329t150809c78s4001|2026-03-29T15:08:09Z,32,2,16,0.9411764705882353,0.7308580223162755,-0.000685601844798378,2026-03-29 15:08:09+00:00,-15.594352408187476,-55.94769419866213
tan20260503t175708c61s4001|2026-05-03T17:57:08Z,32,2,16,0.9411764705882353,0.7308580223162755,-0.000685601844798378,2026-05-03 17:57:08+00:00,30.14403452454012,-90.85958226231874
tan20250825t090336c57s4001|2025-08-25T09:03:36Z,64,13,32,0.8311688311688312,0.7308026658939438,-0.0007409582671300541,2025-08-25 09:03:36+00:00,-26.13708820026855,28.102314932512133
tan20250831t184456c74s4001|2025-08-31T18:44:56Z,32,1,16,0.9696969696969697,0.7307877272290084,-0.0007558969320654585,2025-08-31 18:44:56+00:00,48.2858851475512,-103.32102695187842
tan20250920t100944c19s4001|2025-09-20T10:09:44Z,32,1,16,0.9696969696969697,0.7307877272290084,-0.0007558969320654585,2025-09-20 10:09:44+00:00,40.85075732217072,23.08266128668302
tan20251023t192013c16s4001|2025-10-23T19:20:13Z,32,1,16,0.9696969696969697,0.7307877272290084,-0.0007558969320654585,2025-10-23 19:20:13+00:00,43.43254294717707,-111.8584016547686
tan20251226t093510c60s4001|2025-12-26T09:35:10Z,96,19,48,0.8118811881188119,0.7307580598315423,-0.0007855643295315851,2025-12-26 09:35:10+00:00,28.83494630998653,33.2057985263086
tan20260225t033931c28s4001|2026-02-25T03:39:31Z,64,10,32,0.8529411764705882,0.7307469600463231,-0.0007966641147507669,2026-02-25 03:39:31+00:00,-20.70678001550283,116.11353106227736
tan20251217t061657c48s4001|2025-12-17T06:16:57Z,64,12,32,0.8421052631578947,0.7307320842186594,-0.000811539942414452,2025-12-17 06:16:57+00:00,13.111445986889919,77.65251766555667
tan20250913t085200c02s4001|2025-09-13T08:52:00Z,32,0,16,1.0,0.7307174456626274,-0.0008261784984464615,2025-09-13 08:52:00+00:00,-21.3186274179996,34.866326192055084
tan20250921t110602c97s4001|2025-09-21T11:06:02Z,32,0,16,1.0,0.7307174456626274,-0.0008261784984464615,2025-09-21 11:06:02+00:00,28.650630261492125,7.683457156409986
tan20260118t113443c78s4001|2026-01-18T11:34:43Z,32,0,16,1.0,0.7307174456626274,-0.0008261784984464615,2026-01-18 11:34:43+00:00,6.227914364937078,1.0791423117309191
tan20260402t153635c49s4001|2026-04-02T15:36:35Z,32,0,16,1.0,0.7307174456626274,-0.0008261784984464615,2026-04-02 15:36:35+00:00,-17.95326091465938,-63.03616029631453
