plume_id,timepoint,manifest_path,manifest_exists,manifest_product_id,manifest_acquisition_time,tiff_header_status,tiff_width,tiff_height,tiff_count,source_npz,source_npz_slot_token,source_npz_slot_matches_manifest_slot,npz_granule_id,npz_source_nc,manifest_product_matches_npz_granule,npz_source_nc_matches_granule,granule_manifest_time_delta_seconds,provenance_status,reason
emi20230405t190335p13004-A,t0,/mnt/engg-niulab/Yuyao/preprocessed_512/emit_32band/emi20230405t190335p13004-A/emit_t0_512.tif,true,EMIT_L2A_RFL_001_20230405T190323_2309513_003,2023-04-05T19:03:35Z,ok,512,512,32,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/t0/emi20230405t190335p13004-A/emit_ch4_32.npz,t0,True,EMIT_L2A_RFL_001_20230405T190323_2309513_003,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/raw_granules/EMIT_L2A_RFL_001_20230405T190323_2309513_003/EMIT_L2A_RFL_001_20230405T190323_2309513_003.nc,True,True,12.0,verified,verified
emi20230405t190335p13004-A,prev1,/mnt/engg-niulab/Yuyao/preprocessed_512/emit_32band/emi20230405t190335p13004-A/emit_prev1_512.tif,true,EMIT_L2A_RFL_001_20230401T203815_2309114_004,2023-04-01T20:38:15Z,ok,512,512,32,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/prev2/emi20230405t190335p13004-A/emit_ch4_32.npz,prev2,False,EMIT_L2A_RFL_001_20230401T203815_2309114_004,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/raw_granules/EMIT_L2A_RFL_001_20230401T203815_2309114_004/EMIT_L2A_RFL_001_20230401T203815_2309114_004.nc,True,True,0.0,verified,verified_identity_but_source_npz_directory_slot_differs
emi20230405t190335p13004-A,prev2,/mnt/engg-niulab/Yuyao/preprocessed_512/emit_32band/emi20230405t190335p13004-A/emit_prev2_512.tif,true,EMIT_L2A_RFL_001_20230328T221308_2308715_003,2023-03-28T22:13:08Z,ok,512,512,32,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/prev3/emi20230405t190335p13004-A/emit_ch4_32.npz,prev3,False,EMIT_L2A_RFL_001_20230328T221308_2308715_003,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/raw_granules/EMIT_L2A_RFL_001_20230328T221308_2308715_003/EMIT_L2A_RFL_001_20230328T221308_2308715_003.nc,True,True,0.0,verified,verified_identity_but_source_npz_directory_slot_differs
emi20230405t190335p13004-A,prev3,/mnt/engg-niulab/Yuyao/preprocessed_512/emit_32band/emi20230405t190335p13004-A/emit_prev3_512.tif,true,EMIT_L2A_RFL_001_20220828T174353_2224012_006,2022-08-28T17:43:53Z,ok,512,512,32,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/prev3/emi20230405t190335p13004-A/emit_ch4_32.npz,prev3,True,EMIT_L2A_RFL_001_20230328T221308_2308715_003,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/raw_granules/EMIT_L2A_RFL_001_20230328T221308_2308715_003/EMIT_L2A_RFL_001_20230328T221308_2308715_003.nc,False,True,18332955.0,provenance_conflict,manifest_product_id_vs_npz_granule_mismatch;manifest_acquisition_time_vs_granule_time_exceeds_tolerance
emi20230405t190335p13004-A,seasonal,/mnt/engg-niulab/Yuyao/preprocessed_512/emit_32band/emi20230405t190335p13004-A/emit_seasonal_512.tif,true,EMIT_L2A_RFL_001_20220828T174353_2224012_006,2022-08-28T17:43:53Z,ok,512,512,32,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/seasonal/emi20230405t190335p13004-A/emit_ch4_32.npz,seasonal,True,EMIT_L2A_RFL_001_20220828T174353_2224012_006,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/raw_granules/EMIT_L2A_RFL_001_20220828T174353_2224012_006/EMIT_L2A_RFL_001_20220828T174353_2224012_006.nc,True,True,0.0,verified,verified
emi20230405t190335p13004-A,year,/mnt/engg-niulab/Yuyao/preprocessed_512/emit_32band/emi20230405t190335p13004-A/emit_year_512.tif,true,EMIT_L2A_RFL_001_20220828T174353_2224012_006,2022-08-28T17:43:53Z,ok,512,512,32,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/year/emi20230405t190335p13004-A/emit_ch4_32.npz,year,True,EMIT_L2A_RFL_001_20220828T174353_2224012_006,/mnt/engg-niulab/yuyao/sensors_raw_data/EMIT/raw_granules/EMIT_L2A_RFL_001_20220828T174353_2224012_006/EMIT_L2A_RFL_001_20220828T174353_2224012_006.nc,True,True,0.0,verified,verified
