plume_id,event_group_id,event_time,datetime,plume_latitude,plume_longitude,plume_bounds,plume_tif,t0_image_time,t0_product_name,t0_product_id,t0_download_needed,t0_download_target_raw_path,t0_raw_path,t0_local_status,t0_path_source,prev1_image_time,prev1_product_name,prev1_product_id,prev1_download_needed,prev1_download_target_raw_path,prev1_raw_path,prev1_local_status,prev1_path_source,prev2_image_time,prev2_product_name,prev2_product_id,prev2_download_needed,prev2_download_target_raw_path,prev2_raw_path,prev2_local_status,prev2_path_source,prev3_image_time,prev3_product_name,prev3_product_id,prev3_download_needed,prev3_download_target_raw_path,prev3_raw_path,prev3_local_status,prev3_path_source,seasonal_image_time,seasonal_product_name,seasonal_product_id,seasonal_download_needed,seasonal_download_target_raw_path,seasonal_raw_path,seasonal_local_status,seasonal_path_source,year_image_time,year_product_name,year_product_id,year_download_needed,year_download_target_raw_path,year_raw_path,year_local_status,year_path_source,planned_recrop_timepoints,projected_complete_after_recrop,already_complete,prev1_product_local_path,prev1_candidate_source,prev2_product_local_path,prev2_candidate_source,prev3_product_local_path,prev3_candidate_source,seasonal_product_local_path,seasonal_candidate_source,year_product_local_path,year_candidate_source,t0_product_local_path,t0_candidate_source,t0_matched_old_timepoint,t0_original_raw_path,t0_recrop_status,t0_recrop_message,prev1_matched_old_timepoint,prev1_original_raw_path,prev1_recrop_status,prev1_recrop_message,prev2_matched_old_timepoint,prev2_original_raw_path,prev2_recrop_status,prev2_recrop_message,prev3_matched_old_timepoint,prev3_original_raw_path,prev3_recrop_status,prev3_recrop_message,seasonal_matched_old_timepoint,seasonal_original_raw_path,seasonal_recrop_status,seasonal_recrop_message,year_matched_old_timepoint,year_original_raw_path,year_recrop_status,year_recrop_message
GAO20191020t151740p0000-A,GAO20191020t151740p0000,2019-10-20T15:17:40+00:00,2019-10-20T15:17:40+00:00,31.087769,-101.34025,"[-101.34522529859035, 31.08661200040691, -101.335258778467, 31.09514682290039]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t151740p0000-A/GAO20191020t151740p0000-A_l3a-vis-ch4-mf-v002_plume.tif,2019-10-20T15:17:40+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t151740p0000-A/s2_std_512.tif,available,legacy_gee_correct_512,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/GAO20191020t151740p0000-A/s2_-7.tif,available,download_s2_missing_from_clean_table,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/GAO20191020t151740p0000-A/s2_prev2.tif,available,download_s2_missing_from_clean_table,2019-10-05T17:21:59.024000+00:00,S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,20b05766-8e7e-4efc-bc34-6aa433867e02,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/GAO20191020t151740p0000-A/s2_prev3.tif,available,download_s2_missing_from_clean_table,2019-07-22T15:17:40+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t151740p0000-A/s2_90_std_512.tif,available,legacy_gee_correct_512,2018-10-25T15:17:40+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t151740p0000-A/s2_360_std_512.tif,available,legacy_gee_correct_512,"prev1,prev2,prev3",1,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,legacy_minus7_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,download_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,download_manifest,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t151740p0000-A/s2_std_512.tif,,,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t151740p0000-A/s2_90_std_512.tif,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t151740p0000-A/s2_360_std_512.tif,,
GAO20191020t153619p0000-A,GAO20191020t153619p0000,2019-10-20T15:36:19+00:00,2019-10-20T15:36:19+00:00,31.058043,-101.86319,"[-101.86588378188989, 31.05582727678369, -101.86045139912727, 31.06052136070602]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t153619p0000-A/GAO20191020t153619p0000-A_l3a-vis-ch4-mf-v002_plume.tif,2019-10-20T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-A/s2_std_512.tif,available,legacy_gee_correct_512,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T13RGQ_20230614T022721.SAFE,05e666b4-aaff-49f4-bf75-d80eb03a70a0,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/GAO20191020t153619p0000-A/s2_-7.tif,available,download_s2_missing_from_clean_table,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/GAO20191020t153619p0000-A/s2_prev2.tif,available,download_s2_missing_from_clean_table,2019-10-05T17:21:59.024000+00:00,S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,20b05766-8e7e-4efc-bc34-6aa433867e02,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/GAO20191020t153619p0000-A/s2_prev3.tif,available,download_s2_missing_from_clean_table,2019-07-22T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-A/s2_90_std_512.tif,available,legacy_gee_correct_512,2018-10-25T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-A/s2_360_std_512.tif,available,legacy_gee_correct_512,"prev1,prev2,prev3",1,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T13RGQ_20230614T022721.SAFE,legacy_minus7_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,download_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,download_manifest,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-A/s2_std_512.tif,,,product_crops,,downloaded,512x512; product_source=window_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-A/s2_90_std_512.tif,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-A/s2_360_std_512.tif,,
GAO20191020t153619p0000-B,GAO20191020t153619p0000,2019-10-20T15:36:19+00:00,2019-10-20T15:36:19+00:00,31.062984,-101.50541,"[-101.507258545615, 31.061818994538637, -101.50182732261408, 31.066471326693414]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t153619p0000-B/GAO20191020t153619p0000-B_l3a-vis-ch4-mf-v002_plume.tif,2019-10-20T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-B/s2_std_512.tif,available,legacy_gee_correct_512,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/GAO20191020t153619p0000-B/s2_-7.tif,available,download_s2_missing_from_clean_table,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/GAO20191020t153619p0000-B/s2_prev2.tif,available,download_s2_missing_from_clean_table,2019-10-05T17:21:59.024000+00:00,S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,20b05766-8e7e-4efc-bc34-6aa433867e02,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/GAO20191020t153619p0000-B/s2_prev3.tif,available,download_s2_missing_from_clean_table,2019-07-22T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-B/s2_90_std_512.tif,available,legacy_gee_correct_512,2018-10-25T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-B/s2_360_std_512.tif,available,legacy_gee_correct_512,"prev1,prev2,prev3",1,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,legacy_minus7_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,download_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,download_manifest,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-B/s2_std_512.tif,,,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-B/s2_90_std_512.tif,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-B/s2_360_std_512.tif,,
GAO20191020t153619p0000-C,GAO20191020t153619p0000,2019-10-20T15:36:19+00:00,2019-10-20T15:36:19+00:00,31.0748638,-101.39618,"[-101.39886839288523, 31.07311383109635, -101.39343683858596, 31.0778063461846]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t153619p0000-C/GAO20191020t153619p0000-C_l3a-vis-ch4-mf-v002_plume.tif,2019-10-20T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-C/s2_std_512.tif,available,legacy_gee_correct_512,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/GAO20191020t153619p0000-C/s2_-7.tif,available,download_s2_missing_from_clean_table,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/GAO20191020t153619p0000-C/s2_prev2.tif,available,download_s2_missing_from_clean_table,2019-10-05T17:21:59.024000+00:00,S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,20b05766-8e7e-4efc-bc34-6aa433867e02,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/GAO20191020t153619p0000-C/s2_prev3.tif,available,download_s2_missing_from_clean_table,2019-07-22T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-C/s2_90_std_512.tif,available,legacy_gee_correct_512,2018-10-25T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-C/s2_360_std_512.tif,available,legacy_gee_correct_512,"prev1,prev2,prev3",1,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,legacy_minus7_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,download_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,download_manifest,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-C/s2_std_512.tif,,,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-C/s2_90_std_512.tif,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-C/s2_360_std_512.tif,,
GAO20191020t153619p0000-D,GAO20191020t153619p0000,2019-10-20T15:36:19+00:00,2019-10-20T15:36:19+00:00,31.087929,-101.34022,"[-101.3427508498363, 31.08625778152686, -101.33727181641993, 31.0909498603112]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t153619p0000-D/GAO20191020t153619p0000-D_l3a-vis-ch4-mf-v002_plume.tif,2019-10-20T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-D/s2_std_512.tif,available,legacy_gee_correct_512,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/GAO20191020t153619p0000-D/s2_-7.tif,available,download_s2_missing_from_clean_table,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/GAO20191020t153619p0000-D/s2_prev2.tif,available,download_s2_missing_from_clean_table,2019-10-05T17:21:59.024000+00:00,S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,20b05766-8e7e-4efc-bc34-6aa433867e02,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/GAO20191020t153619p0000-D/s2_prev3.tif,available,download_s2_missing_from_clean_table,2019-07-22T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-D/s2_90_std_512.tif,available,legacy_gee_correct_512,2018-10-25T15:36:19+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-D/s2_360_std_512.tif,available,legacy_gee_correct_512,"prev1,prev2,prev3",1,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,legacy_minus7_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,download_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,download_manifest,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-D/s2_std_512.tif,,,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-D/s2_90_std_512.tif,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t153619p0000-D/s2_360_std_512.tif,,
GAO20191020t155133p0000-A,GAO20191020t155133p0000,2019-10-20T15:51:33+00:00,2019-10-20T15:51:33+00:00,31.0629493,-101.50558,"[-101.51286981771827, 31.060064506819263, -101.5014403817301, 31.06985476531701]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t155133p0000-A/GAO20191020t155133p0000-A_l3a-vis-ch4-mf-v002_plume.tif,2019-10-20T15:51:33+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t155133p0000-A/s2_std_512.tif,available,legacy_gee_correct_512,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/GAO20191020t155133p0000-A/s2_-7.tif,available,download_s2_missing_from_clean_table,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,30e48186-dc9c-4d6a-bb1f-31c8f873a06b,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/GAO20191020t155133p0000-A/s2_prev2.tif,available,download_s2_missing_from_clean_table,2019-10-05T17:21:59.024000+00:00,S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,20b05766-8e7e-4efc-bc34-6aa433867e02,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/GAO20191020t155133p0000-A/s2_prev3.tif,available,download_s2_missing_from_clean_table,2019-07-22T15:51:33+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t155133p0000-A/s2_90_std_512.tif,available,legacy_gee_correct_512,2018-10-25T15:51:33+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t155133p0000-A/s2_360_std_512.tif,available,legacy_gee_correct_512,"prev1,prev2,prev3",1,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,legacy_minus7_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T14RKV_20230614T022721.SAFE,download_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191005T172159_N0500_R012_T14RKV_20230613T183752.SAFE,download_manifest,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t155133p0000-A/s2_std_512.tif,,,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=full_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t155133p0000-A/s2_90_std_512.tif,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t155133p0000-A/s2_360_std_512.tif,,
GAO20191020t161013p0000-A,GAO20191020t161013p0000,2019-10-20T16:10:13+00:00,2019-10-20T16:10:13+00:00,31.0243397,-102.24257,"[-102.24529861181102, 31.022372243977863, -102.23986711652016, 31.027026737764757]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/20/GAO20191020t161013p0000-A/GAO20191020t161013p0000-A_l3a-vis-ch4-mf-v002_plume.tif,2019-10-20T16:10:13+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t161013p0000-A/s2_std_512.tif,available,legacy_gee_correct_512,2019-10-18T17:33:29.024000+00:00,S2B_MSIL2A_20191018T173329_N0500_R055_T13RGQ_20230614T171342.SAFE,4578bfc0-f90b-4d17-89cd-ca7b84a6fc90,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/GAO20191020t161013p0000-A/s2_-7.tif,available,download_s2_missing_from_clean_table,2019-10-18T17:33:29.024000+00:00,S2B_MSIL2A_20191018T173329_N0500_R055_T13RGQ_20230614T171342.SAFE,4578bfc0-f90b-4d17-89cd-ca7b84a6fc90,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/GAO20191020t161013p0000-A/s2_prev2.tif,available,download_s2_missing_from_clean_table,2019-10-10T17:22:31.024000+00:00,S2A_MSIL2A_20191010T172231_N0500_R012_T13RGQ_20230614T022721.SAFE,05e666b4-aaff-49f4-bf75-d80eb03a70a0,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/GAO20191020t161013p0000-A/s2_prev3.tif,available,download_s2_missing_from_clean_table,2019-07-22T16:10:13+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t161013p0000-A/s2_90_std_512.tif,available,legacy_gee_correct_512,2018-10-25T16:10:13+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t161013p0000-A/s2_360_std_512.tif,available,legacy_gee_correct_512,"prev1,prev2,prev3",1,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T13RGQ_20230614T171342.SAFE,legacy_minus7_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191018T173329_N0500_R055_T13RGQ_20230614T171342.SAFE,download_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20191010T172231_N0500_R012_T13RGQ_20230614T022721.SAFE,download_manifest,,,,,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t161013p0000-A/s2_std_512.tif,,,product_crops,,downloaded,512x512; product_source=window_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=window_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,product_crops,,downloaded,512x512; product_source=window_cache:/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t161013p0000-A/s2_90_std_512.tif,,,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/GAO20191020t161013p0000-A/s2_360_std_512.tif,,
