plume_id,timepoint,status,task_id,task_state,drive_folder,file_prefix,collection,bands,target_time_utc,query_start_utc,query_end_utc,selected_time_utc,selected_id,cloud_pct,nodata_pct,plume_latitude,plume_longitude,message
GAO20191020t151740p0000-A,seasonal,dry_run,,,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t151740p0000-A_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,31.087769,-101.34025,would submit; candidates=8; source=legacy_seasonal_event_day_window
GAO20191020t153619p0000-A,t0,dry_run,,,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-A_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:22Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,31.058043,-101.86319,would submit; candidates=2; source=legacy_t0_event_day_window
GAO20191020t151740p0000-A,t0,dry_run,,,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t151740p0000-A_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:22Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,31.087769,-101.34025,would submit; candidates=1; source=legacy_t0_event_day_window
GAO20191020t151740p0000-A,year,dry_run,,,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t151740p0000-A_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,31.087769,-101.34025,would submit; candidates=9; source=legacy_year_event_day_window
GAO20191020t153619p0000-A,year,dry_run,,,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-A_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,31.058043,-101.86319,would submit; candidates=20; source=legacy_year_event_day_window
GAO20191020t153619p0000-A,seasonal,dry_run,,,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-A_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,31.058043,-101.86319,would submit; candidates=16; source=legacy_seasonal_event_day_window
GAO20191020t153619p0000-C,seasonal,submitted,7LIOS4NIVXSMYMJUXCSLSKMB,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-C_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,31.0748638,-101.39618,submitted; candidates=8; source=legacy_seasonal_event_day_window
GAO20191020t153619p0000-C,year,submitted,ZT4MI4ZWWLZUDXFV2TGSQSW7,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-C_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,31.0748638,-101.39618,submitted; candidates=9; source=legacy_year_event_day_window
GAO20191020t151740p0000-A,t0,submitted,PS5JRQO23O3KGABMXVC6R6JF,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t151740p0000-A_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:22Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,31.087769,-101.34025,submitted; candidates=1; source=legacy_t0_event_day_window
GAO20191020t151740p0000-A,seasonal,submitted,TXO3DQDLQAABMWV3TO2NCXXT,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t151740p0000-A_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,31.087769,-101.34025,submitted; candidates=8; source=legacy_seasonal_event_day_window
GAO20191020t153619p0000-D,t0,submitted,CO32TCZPSGPMNBO4WTF6DB6T,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-D_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:22Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,31.087929,-101.34022,submitted; candidates=1; source=legacy_t0_event_day_window
GAO20191020t151740p0000-A,year,submitted,6DI4HGFI2ZOZVLNEXKDDIJWV,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t151740p0000-A_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,31.087769,-101.34025,submitted; candidates=9; source=legacy_year_event_day_window
GAO20191020t153619p0000-A,seasonal,submitted,FQSW2XATMSS4RSL7RNTD6QGZ,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-A_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,31.058043,-101.86319,submitted; candidates=16; source=legacy_seasonal_event_day_window
GAO20191020t153619p0000-D,seasonal,submitted,PXLBUU53Z2DFKQHLGDKXV6UW,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-D_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,31.087929,-101.34022,submitted; candidates=8; source=legacy_seasonal_event_day_window
GAO20191020t153619p0000-B,seasonal,submitted,JSK53IJUHZ7DICSUEVZ5NR7O,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-B_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,31.062984,-101.50541,submitted; candidates=8; source=legacy_seasonal_event_day_window
GAO20191020t155133p0000-A,t0,submitted,N3BIJS6OJNRDQGNV5DUKLRKX,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t155133p0000-A_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:22Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,31.0629493,-101.50558,submitted; candidates=1; source=legacy_t0_event_day_window
GAO20191020t153619p0000-A,year,submitted,PBVJLWVDKGJ6375EW43XAKZK,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-A_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,31.058043,-101.86319,submitted; candidates=20; source=legacy_year_event_day_window
GAO20191020t153619p0000-B,t0,submitted,Z3AAKWIIFUAYFZHR6XHILHYP,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-B_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:22Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,31.062984,-101.50541,submitted; candidates=1; source=legacy_t0_event_day_window
GAO20191020t153619p0000-D,year,submitted,F62RJKRYDXA6MUZAQVNFKJSO,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-D_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,31.087929,-101.34022,submitted; candidates=9; source=legacy_year_event_day_window
GAO20191020t153619p0000-C,t0,submitted,674B3FS6BEBADH5RMOCEMBKY,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-C_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:22Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,31.0748638,-101.39618,submitted; candidates=1; source=legacy_t0_event_day_window
GAO20191020t153619p0000-A,t0,submitted,VKKXUGOI7FJFR4LXXYG26BGB,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-A_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:22Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,31.058043,-101.86319,submitted; candidates=2; source=legacy_t0_event_day_window
GAO20191020t153619p0000-B,year,submitted,2MMFHHQ2ARJTWUXZ5AMLXD2G,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t153619p0000-B_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,31.062984,-101.50541,submitted; candidates=9; source=legacy_year_event_day_window
GAO20191020t155133p0000-A,seasonal,submitted,5B5QBSA7PUEOAMW2QK4SJCEX,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t155133p0000-A_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,31.0629493,-101.50558,submitted; candidates=8; source=legacy_seasonal_event_day_window
GAO20191020t161013p0000-B,year,submitted,AUBN3JAPAN3TI5DFOUPVM6DJ,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t161013p0000-B_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-26T17:35:20Z,20180826T171851_20180826T172708_T13RGQ,0.004817,17.626743,31.0234005,-102.24419,submitted; candidates=20; source=legacy_year_event_day_window
GAO20191020t155133p0000-A,year,submitted,PBBYRF6UGIY3FUK47YF5AV55,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t155133p0000-A_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,31.0629493,-101.50558,submitted; candidates=9; source=legacy_year_event_day_window
GAO20191020t161013p0000-A,t0,submitted,SN3ICP6XMY3VKILPXORP7G2A,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t161013p0000-A_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:25Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:25Z,20191020T172341_20191020T173303_T13RGQ,0.000419,17.593499,31.0243397,-102.24257,submitted; candidates=1; source=legacy_t0_event_day_window
GAO20191020t163829p0000-A,t0,submitted,GNSWPLWEQO7D4SBARAHEZRNI,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-A_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.845004,-101.7723,submitted; candidates=2; source=legacy_t0_event_day_window
GAO20191020t161013p0000-A,year,submitted,3LHQ6HWDZMPYWPEFGBEU2URY,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t161013p0000-A_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-26T17:35:20Z,20180826T171851_20180826T172708_T13RGQ,0.004817,17.626743,31.0243397,-102.24257,submitted; candidates=20; source=legacy_year_event_day_window
GAO20191020t163829p0000-A,year,submitted,THXVQNDRTAWLP43AQYTJCRJR,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-A_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,31.845004,-101.7723,submitted; candidates=34; source=legacy_year_event_day_window
GAO20191020t163829p0000-B,year,submitted,AN3IDCB63YE5C7SFV4ERINRW,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-B_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,31.8299163,-101.80811,submitted; candidates=36; source=legacy_year_event_day_window
GAO20191020t161013p0000-B,seasonal,submitted,2YRIARNCUNCXYWUVLNIUV4Z2,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t161013p0000-B_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-08-11T17:35:25Z,20190811T171901_20190811T172724_T13RGQ,0.00451,17.67443,31.0234005,-102.24419,submitted; candidates=15; source=legacy_seasonal_event_day_window
GAO20191020t163829p0000-B,t0,submitted,W2O3K56YWDNTVP2GT7MKIR2K,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-B_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.8299163,-101.80811,submitted; candidates=2; source=legacy_t0_event_day_window
GAO20191020t163829p0000-C,t0,submitted,LZOBG6A2FKZD2VBCCICTJTTS,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-C_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.826375,-102.10681,submitted; candidates=2; source=legacy_t0_event_day_window
GAO20191020t161013p0000-B,t0,submitted,LD64VDF3YLN3ZHM3E7AGOPGY,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t161013p0000-B_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:25Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:25Z,20191020T172341_20191020T173303_T13RGQ,0.000419,17.593499,31.0234005,-102.24419,submitted; candidates=1; source=legacy_t0_event_day_window
GAO20191020t163829p0000-B,seasonal,submitted,KXNIHMHU7ZYVLQYBAXYVUGRC,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-B_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,31.8299163,-101.80811,submitted; candidates=28; source=legacy_seasonal_event_day_window
GAO20191020t161013p0000-A,seasonal,submitted,CDUWW4NRKYVZFOQRAV3JCEOX,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t161013p0000-A_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-08-11T17:35:25Z,20190811T171901_20190811T172724_T13RGQ,0.00451,17.67443,31.0243397,-102.24257,submitted; candidates=15; source=legacy_seasonal_event_day_window
GAO20191020t163829p0000-C,seasonal,submitted,7OJHJ4KPHGKWZYKIS3GAXCXG,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-C_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,31.826375,-102.10681,submitted; candidates=28; source=legacy_seasonal_event_day_window
GAO20191020t163829p0000-A,seasonal,submitted,IV5UBO5JWFMWEKZLJHPHCBCM,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-A_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,31.845004,-101.7723,submitted; candidates=26; source=legacy_seasonal_event_day_window
GAO20191020t163829p0000-D,year,submitted,LRARCBNVWNGNHJAMGPCRY25D,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-D_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,31.826343,-102.11335,submitted; candidates=36; source=legacy_year_event_day_window
GAO20191020t163829p0000-D,t0,submitted,LIFP5GJGIO5OHTV5AVUVLA4C,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-D_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.826343,-102.11335,submitted; candidates=2; source=legacy_t0_event_day_window
GAO20191020t163829p0000-D,seasonal,submitted,OS3O473SCIETSOBRXFKHTDMQ,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-D_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,31.826343,-102.11335,submitted; candidates=28; source=legacy_seasonal_event_day_window
GAO20191020t165717p0000-D,year,submitted,7L54WX7KU3POOBUPHVU7IWYQ,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-D_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,31.8394815,-102.14006,submitted; candidates=36; source=legacy_year_event_day_window
GAO20191020t165717p0000-D,t0,submitted,LG45Y4QVRWCKRXRQINBNUT27,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-D_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.8394815,-102.14006,submitted; candidates=2; source=legacy_t0_event_day_window
GAO20191020t163829p0000-C,year,submitted,T4XMDSODWMJU2F5NP75RCPPM,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t163829p0000-C_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,31.826375,-102.10681,submitted; candidates=36; source=legacy_year_event_day_window
GAO20191020t165717p0000-A,year,submitted,TEFL5BSWGDRMPQRHYESSZX2A,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-A_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,31.8592427,-101.72182,submitted; candidates=19; source=legacy_year_event_day_window
GAO20191020t165717p0000-C,seasonal,submitted,PRQNK6637T44TSDL4AXYF7JW,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-C_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,31.8720702,-101.6337,submitted; candidates=7; source=legacy_seasonal_event_day_window
GAO20191020t165717p0000-A,t0,submitted,5NPRJYOGJHVAWULL3HTMUQBK,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-A_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.8592427,-101.72182,submitted; candidates=2; source=legacy_t0_event_day_window
GAO20191020t165717p0000-C,t0,submitted,JPO4TWDAB7SFSM26VB5DJCKT,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-C_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.8720702,-101.6337,submitted; candidates=1; source=legacy_t0_event_day_window
GAO20191020t165717p0000-A,seasonal,submitted,5SXMUQUOP5GDBSGYEUKAI6FF,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-A_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,31.8592427,-101.72182,submitted; candidates=13; source=legacy_seasonal_event_day_window
GAO20191020t165717p0000-B,year,submitted,N6ECO53ENBBUXWIAYNJ4D6A7,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-B_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2018-08-21T00:00:00Z,2018-11-19T00:00:00Z,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,31.845123,-101.77195,submitted; candidates=33; source=legacy_year_event_day_window
GAO20191020t165717p0000-B,t0,submitted,V6XJGKB7RHF2VB5DICGOWPJL,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-B_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T00:00:00Z,2019-10-22T00:00:00Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.845123,-101.77195,submitted; candidates=2; source=legacy_t0_event_day_window
GAO20191020t165717p0000-B,seasonal,submitted,B3BCEXRK4GDV2JKN7VRALH4I,READY,CM_S2_LEGACY360_MATCHED_GEE,GAO20191020t165717p0000-B_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,2019-07-22T00:00:00Z,2019-09-20T00:00:00Z,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,31.845123,-101.77195,submitted; candidates=24; source=legacy_seasonal_event_day_window
