plume_id,timepoint,status,raw_path,collection,bands,query_start_utc,query_end_utc,selected_time_utc,selected_id,cloud_pct,nodata_pct,candidates,attempts,size,shape,message
GAO20191020t151740p0000-A,t0,failed,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t151740p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,,,"RuntimeError: ValueError: shape=(514, 596, 12)"
GAO20191020t151740p0000-A,seasonal,failed,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t151740p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,,,"RuntimeError: ValueError: shape=(514, 596, 12)"
GAO20191020t151740p0000-A,year,failed,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t151740p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,,,"RuntimeError: ValueError: shape=(514, 596, 12)"
GAO20191020t153619p0000-A,t0,failed,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t153619p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,,,"RuntimeError: ValueError: shape=(514, 595, 12)"
GAO20191020t153619p0000-A,seasonal,failed,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t153619p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,,,"RuntimeError: ValueError: shape=(514, 595, 12)"
GAO20191020t153619p0000-A,year,failed,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t153619p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,,,"RuntimeError: ValueError: shape=(514, 595, 12)"
GAO20191020t151740p0000-A,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t151740p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,1,1,5298620,"shape=(514, 596, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t151740p0000-A,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t151740p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,8,1,5392829,"shape=(514, 596, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t151740p0000-A,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t151740p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,9,1,5618410,"shape=(514, 596, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t153619p0000-A,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t153619p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,2,1,5439754,"shape=(514, 595, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t153619p0000-A,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t153619p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,16,1,5488246,"shape=(514, 595, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t153619p0000-A,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t153619p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,20,1,5675953,"shape=(514, 595, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t151740p0000-A,t0,skip_existing_valid,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t151740p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,5298620,"shape=(514, 596, 12),dtype=uint16",
GAO20191020t151740p0000-A,seasonal,skip_existing_valid,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t151740p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,5392829,"shape=(514, 596, 12),dtype=uint16",
GAO20191020t151740p0000-A,year,skip_existing_valid,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t151740p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,5618410,"shape=(514, 596, 12),dtype=uint16",
GAO20191020t153619p0000-A,t0,skip_existing_valid,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t153619p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,5439754,"shape=(514, 595, 12),dtype=uint16",
GAO20191020t153619p0000-A,seasonal,skip_existing_valid,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t153619p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,5488246,"shape=(514, 595, 12),dtype=uint16",
GAO20191020t153619p0000-A,year,skip_existing_valid,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t153619p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",,,,,,,,,5675953,"shape=(514, 595, 12),dtype=uint16",
GAO20191020t165717p0000-D,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t165717p0000-D/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,2,1,4320334,"shape=(514, 601, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t165717p0000-D,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t165717p0000-D/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,28,1,4321619,"shape=(514, 601, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t165717p0000-D,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t165717p0000-D/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,36,1,4471932,"shape=(514, 601, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t153619p0000-B,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t153619p0000-B/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,1,1,5377618,"shape=(514, 596, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t153619p0000-B,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t153619p0000-B/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,8,1,5422312,"shape=(514, 596, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t153619p0000-B,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t153619p0000-B/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,9,1,5713775,"shape=(514, 596, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t163829p0000-D,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t163829p0000-D/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,2,1,5496619,"shape=(514, 601, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t163829p0000-D,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t163829p0000-D/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,28,1,5527630,"shape=(514, 601, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t163829p0000-D,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t163829p0000-D/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,36,1,5685877,"shape=(514, 601, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t155133p0000-A,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t155133p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,1,1,5367689,"shape=(514, 596, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t155133p0000-A,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t155133p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,8,1,5412158,"shape=(514, 596, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t155133p0000-A,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t155133p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,9,1,5702989,"shape=(514, 596, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t161013p0000-B,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t161013p0000-B/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:25Z,20191020T172341_20191020T173303_T13RGQ,0.000419,17.593499,1,1,5520714,"shape=(513, 596, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t161013p0000-B,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t161013p0000-B/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-08-11T17:35:25Z,20190811T171901_20190811T172724_T13RGQ,0.00451,17.67443,15,1,5562126,"shape=(513, 596, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t161013p0000-B,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t161013p0000-B/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-26T17:35:20Z,20180826T171851_20180826T172708_T13RGQ,0.004817,17.626743,20,1,5559597,"shape=(513, 596, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t153619p0000-C,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t153619p0000-C/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:22Z,20191020T172341_20191020T173303_T14RKV,0.000309,0,1,1,5380757,"shape=(514, 596, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t153619p0000-C,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t153619p0000-C/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:27Z,20190727T171909_20190727T172917_T14RKV,3.433121,0,8,1,5444722,"shape=(514, 596, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t153619p0000-C,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t153619p0000-C/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:35:12Z,20180821T171849_20180821T172807_T14RKV,13.461535,0,9,1,5751055,"shape=(514, 596, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t165717p0000-F,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t165717p0000-F/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,2,1,5510187,"shape=(514, 601, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t165717p0000-F,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t165717p0000-F/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,28,1,5511537,"shape=(514, 601, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t165717p0000-F,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t165717p0000-F/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,36,1,5680573,"shape=(514, 601, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t165717p0000-A,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t165717p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,2,1,5509759,"shape=(514, 601, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t165717p0000-A,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t165717p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,13,1,5542208,"shape=(514, 601, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t165717p0000-A,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t165717p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,19,1,5638244,"shape=(514, 601, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t163829p0000-B,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t163829p0000-B/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,2,1,5527346,"shape=(513, 600, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t163829p0000-B,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t163829p0000-B/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,28,1,5563927,"shape=(513, 600, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t163829p0000-B,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t163829p0000-B/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,36,1,5595444,"shape=(513, 600, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t165717p0000-C,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t165717p0000-C/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,1,1,5490053,"shape=(514, 601, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t165717p0000-C,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t165717p0000-C/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,7,1,5522251,"shape=(514, 601, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t165717p0000-C,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t165717p0000-C/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,8,1,5576116,"shape=(514, 601, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t165717p0000-B,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t165717p0000-B/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,2,1,5525104,"shape=(514, 601, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t165717p0000-B,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t165717p0000-B/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-07-27T17:35:13Z,20190727T171909_20190727T172917_T14SKA,6.719822,0,24,1,5551587,"shape=(514, 601, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t165717p0000-B,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t165717p0000-B/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-21T17:34:57Z,20180821T171849_20180821T172807_T14SKA,5.910229,0,33,1,5646706,"shape=(514, 601, 12),dtype=uint16",legacy_year_event_day_window
GAO20191020t161013p0000-A,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20191020t161013p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-19T00:00:00+00:00,2019-10-22T00:00:00+00:00,2019-10-20T17:35:25Z,20191020T172341_20191020T173303_T13RGQ,0.000419,17.593499,1,1,5532423,"shape=(514, 596, 12),dtype=uint16",legacy_t0_event_day_window
GAO20191020t161013p0000-A,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20191020t161013p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T00:00:00+00:00,2019-09-20T00:00:00+00:00,2019-08-11T17:35:25Z,20190811T171901_20190811T172724_T13RGQ,0.00451,17.67443,15,1,5573128,"shape=(514, 596, 12),dtype=uint16",legacy_seasonal_event_day_window
GAO20191020t161013p0000-A,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20191020t161013p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-08-21T00:00:00+00:00,2018-11-19T00:00:00+00:00,2018-08-26T17:35:20Z,20180826T171851_20180826T172708_T13RGQ,0.004817,17.626743,20,1,5572330,"shape=(514, 596, 12),dtype=uint16",legacy_year_event_day_window
