plume_id,timepoint,status,task_id,task_state,drive_folder,file_prefix,collection,bands,target_time_utc,query_start_utc,query_end_utc,selected_time_utc,selected_id,cloud_pct,nodata_pct,plume_latitude,plume_longitude,message
GAO20191020t165717p0000-C,year,submitted,Y3LYSMCOMAUFWJNQPLGKZYZM,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t165717p0000-C_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-10-25T16:57:17Z,2018-07-27T16:57:17Z,2019-01-23T16:57:17Z,2018-10-10T17:35:01Z,20181010T172229_20181010T172920_T14SKA,3.764928,0,31.8720702,-101.6337,submitted; candidates=20; source=image_time_expanded_90d
GAO20191020t165717p0000-D,seasonal,submitted,V6TX4I6ZFY6TKLPBYB2RDTRP,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t165717p0000-D_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T16:57:17Z,2019-05-23T16:57:17Z,2019-09-20T16:57:17Z,2019-07-20T17:45:11Z,20190720T172909_20190720T173623_T13SGR,0.00912,7.018268,31.8394815,-102.14006,submitted; candidates=55; source=image_time_expanded_60d
GAO20191020t171158p0000-A,t0,submitted,UMZT7R3SGMG63N7GR3VOOYSS,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-A_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T05:35:08Z,2019-10-22T05:35:08Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.8803317,-101.34136,submitted; candidates=1; source=image_time
GAO20191020t165717p0000-E,seasonal,submitted,MO7DNL7CUKXKEBQRAL7Y54A3,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t165717p0000-E_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T16:57:17Z,2019-05-23T16:57:17Z,2019-09-20T16:57:17Z,2019-07-20T17:45:11Z,20190720T172909_20190720T173623_T13SGR,0.00912,7.018268,31.8439625,-102.03459,submitted; candidates=53; source=image_time_expanded_60d
GAO20191020t171158p0000-B,t0,submitted,ONO2BTDV4NG43R7S4STOKRO7,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-B_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T05:35:08Z,2019-10-22T05:35:08Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.872175,-101.63379,submitted; candidates=1; source=image_time
GAO20191020t171158p0000-A,seasonal,submitted,4Y5LDMANWD6IC7PBRFKNK4YO,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-A_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T17:11:58Z,2019-05-23T17:11:58Z,2019-09-20T17:11:58Z,2019-07-17T17:35:13Z,20190717T171909_20190717T172856_T14SKA,12.575993,0,31.8803317,-101.34136,submitted; candidates=11; source=image_time_expanded_60d
GAO20191020t171158p0000-A,year,submitted,SMMLNTBOBKIF2K7VJLIL6EHO,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-A_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-10-25T17:11:58Z,2018-07-27T17:11:58Z,2019-01-23T17:11:58Z,2018-10-10T17:35:01Z,20181010T172229_20181010T172920_T14SKA,3.764928,0,31.8803317,-101.34136,submitted; candidates=20; source=image_time_expanded_90d
GAO20191020t171158p0000-E,t0,submitted,EOIYBKA6NVOJFOMSHO4M6JPD,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-E_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T05:35:08Z,2019-10-22T05:35:08Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.88306,-101.89235,submitted; candidates=2; source=image_time
GAO20191020t165717p0000-E,t0,submitted,L6JZ53DSLF633S6NVMLZ6TLT,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t165717p0000-E_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T05:35:08Z,2019-10-22T05:35:08Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.8439625,-102.03459,submitted; candidates=2; source=image_time
GAO20191020t171158p0000-D,seasonal,submitted,PMA6YCRU75UH5H7KKFIFDLBK,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-D_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T17:11:58Z,2019-05-23T17:11:58Z,2019-09-20T17:11:58Z,2019-07-20T17:45:11Z,20190720T172909_20190720T173623_T13SGR,0.00912,7.018268,31.889034,-101.86825,submitted; candidates=53; source=image_time_expanded_60d
GAO20191020t165717p0000-F,seasonal,submitted,TERECNHHUMUPGUPFX63OGGXI,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t165717p0000-F_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T16:57:17Z,2019-05-23T16:57:17Z,2019-09-20T16:57:17Z,2019-07-20T17:45:11Z,20190720T172909_20190720T173623_T13SGR,0.00912,7.018268,31.846346,-102.01765,submitted; candidates=53; source=image_time_expanded_60d
GAO20191020t165717p0000-E,year,submitted,ZSSACX4OMZXOLZZPWHXTPL2O,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t165717p0000-E_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-10-25T16:57:17Z,2018-07-27T16:57:17Z,2019-01-23T16:57:17Z,2018-10-28T17:44:56Z,20181028T173431_20181028T173500_T14SKA,0.003124,66.65433,31.8439625,-102.03459,submitted; candidates=69; source=image_time_expanded_90d
GAO20191020t171158p0000-B,year,submitted,DG45FC35UIH5E6BSIHMLXOAC,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-B_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-10-25T17:11:58Z,2018-07-27T17:11:58Z,2019-01-23T17:11:58Z,2018-10-10T17:35:01Z,20181010T172229_20181010T172920_T14SKA,3.764928,0,31.872175,-101.63379,submitted; candidates=20; source=image_time_expanded_90d
GAO20191020t165717p0000-F,t0,submitted,HICXTNS624DRMRI5VP7ESMTG,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t165717p0000-F_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T05:35:08Z,2019-10-22T05:35:08Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.846346,-102.01765,submitted; candidates=2; source=image_time
GAO20191020t171158p0000-D,t0,submitted,BDPW56HTJHT42OC3XJTKEBPB,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-D_s2_0,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-10-20T17:35:08Z,2019-10-19T05:35:08Z,2019-10-22T05:35:08Z,2019-10-20T17:35:08Z,20191020T172341_20191020T173303_T14SKA,0.003411,0,31.889034,-101.86825,submitted; candidates=2; source=image_time
GAO20191020t171158p0000-D,year,submitted,73YBSJG2NDGBDR4LWFZXNHDB,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-D_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-10-25T17:11:58Z,2018-07-27T17:11:58Z,2019-01-23T17:11:58Z,2018-10-28T17:44:56Z,20181028T173431_20181028T173500_T14SKA,0.003124,66.65433,31.889034,-101.86825,submitted; candidates=69; source=image_time_expanded_90d
GAO20191020t165717p0000-F,year,submitted,JYCEN7SN2FVE6KFJKRUZ6EQX,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t165717p0000-F_s2_year,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2018-10-25T16:57:17Z,2018-07-27T16:57:17Z,2019-01-23T16:57:17Z,2018-10-28T17:44:56Z,20181028T173431_20181028T173500_T14SKA,0.003124,66.65433,31.846346,-102.01765,submitted; candidates=69; source=image_time_expanded_90d
GAO20191020t171158p0000-B,seasonal,submitted,2HF2VDNUVBCAKFMK3WEE5ESS,READY,CM_S2_L2A_6TIME_GEE,GAO20191020t171158p0000-B_s2_seasonal,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-07-22T17:11:58Z,2019-05-23T17:11:58Z,2019-09-20T17:11:58Z,2019-07-17T17:35:13Z,20190717T171909_20190717T172856_T14SKA,12.575993,0,31.872175,-101.63379,submitted; candidates=11; source=image_time_expanded_60d
