id,row_idx,plume_id,label,reference,sensors,num_sensors,target_mask,target_shape,fusion_iou_plus,align_modes
159916,16755,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.15007122857002506,resize_no_crs
159934,16756,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.4027622026795727,resize_no_crs
159951,16757,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.48755639644884297,resize_no_crs
159976,16758,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.3906420021762786,resize_no_crs
160000,16759,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.47034156239431857,resize_no_crs
160021,16760,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.28148774302620455,resize_no_crs
160039,16761,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.3591242427463067,resize_no_crs
160059,16762,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.4676250975147665,resize_no_crs
160093,16763,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.3986690236040345,resize_no_crs
160134,16764,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.3780209157219439,resize_no_crs
160174,16765,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.13663827258320127,resize_no_crs
160213,16766,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.3993076855665586,resize_no_crs
160258,16767,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.350763732289495,resize_no_crs
160298,16768,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.4200710479573712,resize_no_crs
160341,16769,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.46974309022281746,resize_no_crs
160385,16770,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.14811451767973507,resize_no_crs
160422,16771,emi20240130t112621p08007-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
160452,16772,emi20240130t112621p08007-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
160482,16773,emi20240130t112621p08007-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
