id,row_idx,plume_id,label,reference,sensors,num_sensors,target_mask,target_shape,fusion_iou_plus,align_modes
159916,16755,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.30997500201596645,resize_no_crs
159934,16756,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.3203683599745442,resize_no_crs
159951,16757,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.4710148112336835,resize_no_crs
159976,16758,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.3438385109922223,resize_no_crs
160000,16759,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.2480630465866392,resize_no_crs
160021,16760,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.09743954480796586,resize_no_crs
160039,16761,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.42206691346919006,resize_no_crs
160059,16762,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.15556095697767283,resize_no_crs
160093,16763,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.27946127946127947,resize_no_crs
160134,16764,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.4025724297068627,resize_no_crs
160174,16765,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.30196,resize_no_crs
160213,16766,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.4476874111193878,resize_no_crs
160258,16767,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.31466945752660036,resize_no_crs
160298,16768,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.20791609320867543,resize_no_crs
160341,16769,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.15317241662897324,resize_no_crs
160385,16770,emi20240130t112621p08007-B,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.2137028936742934,resize_no_crs
160422,16771,emi20240130t112621p08007-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
160452,16772,emi20240130t112621p08007-B,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
